id,timestamp,full_sq,life_sq,kitch_sq,num_room,floor,max_floor,state,material,build_year,full_all,sub_area,salary,fixed_basket,rent_price_1room_eco,rent_price_2room_eco,rent_price_3room_eco,average_life_exp,price_doc
27824,2015-02-10,78.0,47.0,8.0,3.0,13.0,14.0,2.0,1.0,1996.0,221709,Krjukovo,64310.0,18295.07,34.35,41.86,51.49,76.77,1000000
27821,2015-02-10,58.0,36.0,6.0,3.0,5.0,9.0,2.0,1.0,1974.0,86206,Bibirevo,64310.0,18295.07,34.35,41.86,51.49,76.77,8950000
27226,2014-12-31,38.0,20.0,10.0,1.0,6.0,22.0,2.0,1.0,2007.0,122873,Severnoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6250000
27232,2014-12-31,78.0,43.0,13.0,3.0,15.0,17.0,3.0,1.0,2002.0,78616,Severnoe Butovo,61208.0,16910.54,34.33,42.64,49.89,76.7,15500000
27231,2014-12-31,76.0,45.0,10.0,3.0,6.0,16.0,4.0,1.0,2001.0,165727,Mar'ino,61208.0,16910.54,34.33,42.64,49.89,76.7,12800000
27233,2014-12-31,54.0,28.0,12.0,2.0,7.0,16.0,3.0,5.0,1975.0,157010,Ivanovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,8350000
27229,2014-12-31,91.0,90.0,1.0,3.0,2.0,3.0,1.0,1.0,,87713,Zapadnoe Degunino,61208.0,16910.54,34.33,42.64,49.89,76.7,7731750
27227,2014-12-31,79.0,78.0,1.0,3.0,15.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,9360387
27228,2014-12-31,51.0,32.0,9.0,2.0,3.0,12.0,3.0,5.0,1974.0,43795,Pechatniki,61208.0,16910.54,34.33,42.64,49.89,76.7,8300000
22339,2014-09-09,37.0,18.0,10.0,1.0,7.0,22.0,3.0,1.0,2001.0,123000,Kon'kovo,61208.0,16165.3,34.52,43.26,51.41,76.7,8500000
22324,2014-09-09,32.0,17.0,5.0,1.0,5.0,5.0,2.0,5.0,1965.0,41504,Beskudnikovskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,5200000
22348,2014-09-09,35.0,17.0,8.0,1.0,7.0,9.0,2.0,2.0,1967.0,130229,Moskvorech'e-Saburovo,61208.0,16165.3,34.52,43.26,51.41,76.7,6300000
22346,2014-09-09,41.0,20.0,8.0,1.0,5.0,12.0,4.0,1.0,1985.0,83844,Obruchevskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,8400000
22364,2014-09-09,35.0,23.0,5.0,1.0,4.0,5.0,3.0,5.0,1964.0,1452550,Bogorodskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,5400000
22351,2014-09-09,64.0,44.0,9.0,3.0,4.0,12.0,3.0,5.0,1968.0,61396,Otradnoe,61208.0,16165.3,34.52,43.26,51.41,76.7,10250000
22368,2014-09-09,41.0,21.0,8.0,1.0,3.0,14.0,2.0,1.0,1991.0,221709,Krjukovo,61208.0,16165.3,34.52,43.26,51.41,76.7,4700000
22355,2014-09-09,41.0,25.0,5.0,2.0,3.0,5.0,3.0,1.0,1963.0,1100773,Ajeroport,61208.0,16165.3,34.52,43.26,51.41,76.7,7600000
22353,2014-09-09,39.0,20.0,10.0,1.0,8.0,22.0,2.0,1.0,1988.0,165727,Mar'ino,61208.0,16165.3,34.52,43.26,51.41,76.7,6800000
22326,2014-09-09,111.0,110.0,1.0,3.0,14.0,14.0,1.0,6.0,,7341,Poselenie Moskovskij,61208.0,16165.3,34.52,43.26,51.41,76.7,12992090
22373,2014-09-09,81.0,80.0,1.0,3.0,2.0,24.0,1.0,4.0,2014.0,21155,Mitino,61208.0,16165.3,34.52,43.26,51.41,76.7,11187576
22371,2014-09-09,72.0,37.0,11.0,2.0,6.0,10.0,3.0,5.0,1999.0,2693,Poselenie Mosrentgen,61208.0,16165.3,34.52,43.26,51.41,76.7,10200000
22369,2014-09-09,44.0,28.0,5.0,2.0,8.0,12.0,2.0,5.0,1967.0,83369,Rjazanskij,61208.0,16165.3,34.52,43.26,51.41,76.7,3000000
22374,2014-09-09,32.0,18.0,6.0,1.0,7.0,9.0,2.0,1.0,1971.0,104410,Veshnjaki,61208.0,16165.3,34.52,43.26,51.41,76.7,1500000
22332,2014-09-09,57.0,31.0,13.0,2.0,22.0,25.0,1.0,1.0,2012.0,72131,Novogireevo,61208.0,16165.3,34.52,43.26,51.41,76.7,5283050
22331,2014-09-09,38.0,19.0,12.0,1.0,22.0,22.0,3.0,1.0,1978.0,38075,Silino,61208.0,16165.3,34.52,43.26,51.41,76.7,3000000
22358,2014-09-09,58.0,34.0,7.0,3.0,1.0,16.0,2.0,1.0,1978.0,76670,Zjuzino,61208.0,16165.3,34.52,43.26,51.41,76.7,10000000
22352,2014-09-09,35.0,20.0,9.0,1.0,7.0,12.0,2.0,5.0,1969.0,12327,Gol'janovo,61208.0,16165.3,34.52,43.26,51.41,76.7,990000
22360,2014-09-09,64.0,45.0,6.0,3.0,2.0,12.0,2.0,1.0,1975.0,86206,Bibirevo,61208.0,16165.3,34.52,43.26,51.41,76.7,4500000
22354,2014-09-09,33.0,18.0,6.0,1.0,3.0,9.0,2.0,1.0,1968.0,111023,Ochakovo-Matveevskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,5800000
22356,2014-09-09,52.0,30.0,9.0,2.0,6.0,17.0,3.0,1.0,2013.0,31167,Kuz'minki,61208.0,16165.3,34.52,43.26,51.41,76.7,4000000
22350,2014-09-09,60.0,34.0,13.0,2.0,13.0,17.0,3.0,1.0,2002.0,78616,Severnoe Butovo,61208.0,16165.3,34.52,43.26,51.41,76.7,10500000
22361,2014-09-09,59.0,28.0,9.0,2.0,5.0,5.0,3.0,2.0,1988.0,102590,Danilovskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,10500000
22365,2014-09-09,31.0,21.0,5.0,1.0,7.0,9.0,,1.0,1963.0,85083,Sokolinaja Gora,61208.0,16165.3,34.52,43.26,51.41,76.7,5300000
22337,2014-09-09,77.0,47.0,5.0,3.0,5.0,15.0,3.0,2.0,1935.0,28179,Basmannoe,61208.0,16165.3,34.52,43.26,51.41,76.7,13200000
22328,2014-09-09,64.0,42.0,10.0,3.0,2.0,17.0,1.0,1.0,2015.0,2942,Poselenie Filimonkovskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,4560765
22338,2014-09-09,138.0,70.0,18.0,3.0,3.0,19.0,1.0,4.0,2011.0,61039,Ramenki,61208.0,16165.3,34.52,43.26,51.41,76.7,25038912
22362,2014-09-09,64.0,39.0,8.0,3.0,5.0,9.0,3.0,1.0,1975.0,78507,Kuncevo,61208.0,16165.3,34.52,43.26,51.41,76.7,13600000
22333,2014-09-09,76.0,43.0,10.0,3.0,14.0,22.0,4.0,1.0,1993.0,221709,Krjukovo,61208.0,16165.3,34.52,43.26,51.41,76.7,10070000
22367,2014-09-09,62.0,58.0,1.0,2.0,7.0,17.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16165.3,34.52,43.26,51.41,76.7,6396300
22344,2014-09-09,41.0,40.0,1.0,1.0,22.0,25.0,1.0,1.0,,125354,Chertanovo Severnoe,61208.0,16165.3,34.52,43.26,51.41,76.7,8193915
22372,2014-09-09,51.0,30.0,8.0,2.0,3.0,12.0,3.0,1.0,1976.0,61396,Otradnoe,61208.0,16165.3,34.52,43.26,51.41,76.7,990000
22343,2014-09-09,74.0,50.0,10.0,3.0,6.0,17.0,1.0,2.0,2014.0,247469,Nekrasovka,61208.0,16165.3,34.52,43.26,51.41,76.7,7263300
22349,2014-09-09,45.0,30.0,5.0,2.0,3.0,5.0,2.0,5.0,1963.0,76670,Zjuzino,61208.0,16165.3,34.52,43.26,51.41,76.7,6800000
26214,2014-12-10,33.0,17.0,6.0,1.0,5.0,5.0,3.0,2.0,2005.0,4949,Poselenie Marushkinskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,3600000
26215,2014-12-10,81.0,81.0,13.0,3.0,5.0,10.0,1.0,6.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,9297498
26223,2014-12-10,73.0,73.0,0.0,2.0,7.0,7.0,1.0,4.0,2017.0,7341,Poselenie Moskovskij,61208.0,16910.54,34.33,42.64,49.89,76.7,8862309
26191,2014-12-10,41.0,18.0,1.0,1.0,17.0,17.0,1.0,4.0,2015.0,9553,Poselenie Voskresenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,4767480
26197,2014-12-10,44.0,44.0,0.0,1.0,4.0,17.0,1.0,1.0,2014.0,116742,Tverskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5191137
26194,2014-12-10,63.0,30.0,1.0,2.0,16.0,16.0,1.0,4.0,2015.0,9553,Poselenie Voskresenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6630800
26190,2014-12-10,44.0,27.0,6.0,2.0,2.0,9.0,3.0,1.0,1976.0,104410,Veshnjaki,61208.0,16910.54,34.33,42.64,49.89,76.7,2000000
26221,2014-12-10,33.0,20.0,6.0,1.0,6.0,9.0,2.0,1.0,1974.0,61396,Otradnoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6500000
26222,2014-12-10,31.0,21.0,5.0,1.0,8.0,9.0,2.0,5.0,1963.0,76670,Zjuzino,61208.0,16910.54,34.33,42.64,49.89,76.7,6150000
26189,2014-12-10,78.0,77.0,1.0,3.0,5.0,22.0,1.0,4.0,2014.0,76284,Nagatinskij Zaton,61208.0,16910.54,34.33,42.64,49.89,76.7,14455298
26213,2014-12-10,42.0,28.0,4.0,2.0,2.0,4.0,3.0,2.0,1957.0,106445,Gagarinskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,8450000
26201,2014-12-10,116.0,116.0,9.0,3.0,15.0,18.0,1.0,1.0,2015.0,122862,Izmajlovo,61208.0,16910.54,34.33,42.64,49.89,76.7,22762972
26200,2014-12-10,31.0,19.0,5.0,1.0,3.0,5.0,3.0,5.0,1964.0,76670,Zjuzino,61208.0,16910.54,34.33,42.64,49.89,76.7,6400000
26198,2014-12-10,35.0,19.0,9.0,1.0,2.0,12.0,,5.0,1967.0,83369,Rjazanskij,61208.0,16910.54,34.33,42.64,49.89,76.7,5320000
26188,2014-12-10,39.0,38.0,1.0,1.0,3.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,4569819
26210,2014-12-10,45.0,28.0,6.0,2.0,2.0,9.0,2.0,1.0,1969.0,43795,Pechatniki,61208.0,16910.54,34.33,42.64,49.89,76.7,6700000
26217,2014-12-10,32.0,17.0,6.0,1.0,1.0,4.0,2.0,2.0,1963.0,12327,Gol'janovo,61208.0,16910.54,34.33,42.64,49.89,76.7,5100000
26196,2014-12-10,118.0,118.0,1.0,3.0,1.0,1.0,1.0,1.0,2015.0,122862,Izmajlovo,61208.0,16910.54,34.33,42.64,49.89,76.7,21801800
26202,2014-12-10,45.0,28.0,5.0,2.0,5.0,5.0,3.0,1.0,1969.0,123000,Kon'kovo,61208.0,16910.54,34.33,42.64,49.89,76.7,7800000
26208,2014-12-10,56.0,29.0,11.0,2.0,19.0,24.0,3.0,6.0,2005.0,41504,Beskudnikovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,10990000
26204,2014-12-10,60.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16910.54,34.33,42.64,49.89,76.7,6720000
26209,2014-12-10,61.0,31.0,12.0,2.0,5.0,17.0,3.0,1.0,2013.0,17790,Poselenie Vnukovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,4591578
26195,2014-12-10,47.0,18.0,1.0,1.0,14.0,14.0,1.0,4.0,2015.0,9553,Poselenie Voskresenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5068125
26205,2014-12-10,39.0,38.0,1.0,1.0,18.0,19.0,1.0,1.0,2014.0,115352,Nagornoe,61208.0,16910.54,34.33,42.64,49.89,76.7,8729570
26220,2014-12-10,39.0,38.0,1.0,1.0,19.0,24.0,1.0,1.0,2014.0,115352,Nagornoe,61208.0,16910.54,34.33,42.64,49.89,76.7,8757220
26193,2014-12-10,41.0,25.0,5.0,2.0,1.0,5.0,2.0,2.0,1962.0,153248,Kotlovka,61208.0,16910.54,34.33,42.64,49.89,76.7,990000
26216,2014-12-10,127.0,123.0,12.0,3.0,10.0,17.0,1.0,1.0,2016.0,102590,Danilovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,28176568
20261,2014-06-27,37.0,37.0,37.0,1.0,7.0,15.0,1.0,1.0,2015.0,39873,Poselenie Shherbinka,61208.0,16295.0,33.06,41.18,48.7,76.7,3140280
20266,2014-06-27,57.0,56.0,1.0,2.0,1.0,1.0,1.0,1.0,2014.0,21155,Mitino,61208.0,16295.0,33.06,41.18,48.7,76.7,9704567
20239,2014-06-27,52.0,30.0,8.0,2.0,10.0,12.0,2.0,1.0,1979.0,37807,Savelki,61208.0,16295.0,33.06,41.18,48.7,76.7,6500000
20268,2014-06-27,56.0,31.0,8.0,2.0,9.0,11.0,2.0,2.0,1956.0,21040,Dorogomilovo,61208.0,16295.0,33.06,41.18,48.7,76.7,14300000
20303,2014-06-27,61.0,35.0,10.0,2.0,13.0,22.0,3.0,1.0,1996.0,165727,Mar'ino,61208.0,16295.0,33.06,41.18,48.7,76.7,10000000
20287,2014-06-27,52.0,30.0,9.0,2.0,17.0,17.0,3.0,1.0,2011.0,7341,Poselenie Moskovskij,61208.0,16295.0,33.06,41.18,48.7,76.7,3624390
20305,2014-06-27,36.0,19.0,7.0,1.0,1.0,16.0,2.0,1.0,1983.0,153248,Kotlovka,61208.0,16295.0,33.06,41.18,48.7,76.7,4700000
20290,2014-06-27,99.0,55.0,11.0,3.0,8.0,14.0,3.0,1.0,2000.0,102618,Juzhnoe Butovo,61208.0,16295.0,33.06,41.18,48.7,76.7,13600000
20270,2014-06-27,106.0,79.0,17.0,1.0,26.0,37.0,1.0,4.0,2009.0,122862,Izmajlovo,61208.0,16295.0,33.06,41.18,48.7,76.7,9500000
20237,2014-06-27,45.0,26.0,6.0,2.0,7.0,9.0,2.0,1.0,1977.0,48439,Zjablikovo,61208.0,16295.0,33.06,41.18,48.7,76.7,7400000
20271,2014-06-27,51.0,30.0,8.0,2.0,5.0,12.0,2.0,1.0,1998.0,112804,Filevskij Park,61208.0,16295.0,33.06,41.18,48.7,76.7,11100000
20265,2014-06-27,44.0,28.0,5.0,2.0,3.0,4.0,,2.0,1961.0,78507,Kuncevo,61208.0,16295.0,33.06,41.18,48.7,76.7,6150000
20230,2014-06-27,40.0,20.0,8.0,1.0,7.0,12.0,3.0,1.0,2003.0,89971,Ljublino,61208.0,16295.0,33.06,41.18,48.7,76.7,5800000
20292,2014-06-27,29.0,28.0,1.0,1.0,8.0,12.0,,6.0,,2942,Poselenie Filimonkovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,2199436
20284,2014-06-27,41.0,26.0,5.0,2.0,4.0,11.0,3.0,2.0,1968.0,153248,Kotlovka,61208.0,16295.0,33.06,41.18,48.7,76.7,7830000
20302,2014-06-27,61.0,30.0,11.0,2.0,8.0,24.0,3.0,4.0,2003.0,1716730,Birjulevo Vostochnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,8300000
20282,2014-06-27,43.0,43.0,10.0,1.0,24.0,24.0,1.0,4.0,2014.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,5533460
20291,2014-06-27,35.0,14.0,9.0,1.0,1.0,12.0,3.0,1.0,2002.0,165727,Mar'ino,61208.0,16295.0,33.06,41.18,48.7,76.7,1000000
20275,2014-06-27,125.0,75.0,14.0,4.0,7.0,9.0,3.0,2.0,1990.0,116742,Tverskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,42750000
20283,2014-06-27,54.0,32.0,8.0,2.0,4.0,5.0,2.0,5.0,1958.0,76670,Zjuzino,61208.0,16295.0,33.06,41.18,48.7,76.7,9400000
20254,2014-06-27,37.0,37.0,1.0,1.0,15.0,19.0,1.0,1.0,2014.0,39873,Poselenie Shherbinka,61208.0,16295.0,33.06,41.18,48.7,76.7,3143091
20281,2014-06-27,40.0,27.0,5.0,2.0,3.0,5.0,2.0,2.0,1965.0,89971,Ljublino,61208.0,16295.0,33.06,41.18,48.7,76.7,2000000
20245,2014-06-27,39.0,20.0,10.0,1.0,16.0,22.0,2.0,1.0,1989.0,125111,Solncevo,61208.0,16295.0,33.06,41.18,48.7,76.7,5600000
20256,2014-06-27,38.0,19.0,8.0,1.0,12.0,14.0,3.0,1.0,2000.0,102618,Juzhnoe Butovo,61208.0,16295.0,33.06,41.18,48.7,76.7,5800000
20304,2014-06-27,45.0,30.0,6.0,3.0,10.0,27.0,1.0,6.0,2013.0,85083,Sokolinaja Gora,61208.0,16295.0,33.06,41.18,48.7,76.7,4480000
20277,2014-06-27,30.0,18.0,5.0,1.0,4.0,5.0,2.0,5.0,1961.0,57999,Presnenskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6350000
20289,2014-06-27,63.0,44.0,5.0,3.0,10.0,15.0,3.0,1.0,2010.0,125354,Chertanovo Severnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,7402000
20276,2014-06-27,62.0,62.0,1.0,2.0,19.0,24.0,1.0,1.0,2015.0,116742,Tverskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,7472293
20293,2014-06-27,46.0,27.0,6.0,2.0,3.0,9.0,2.0,1.0,1977.0,129207,Orehovo-Borisovo Juzhnoe,61208.0,16295.0,33.06,41.18,48.7,76.7,1000000
20253,2014-06-27,62.0,32.0,12.0,2.0,2.0,17.0,1.0,1.0,2013.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,4773834
20244,2014-06-27,38.0,22.0,6.0,2.0,3.0,12.0,,1.0,1968.0,57405,Preobrazhenskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,7500000
20286,2014-06-27,52.0,52.0,0.0,1.0,2.0,2.0,1.0,1.0,2015.0,7341,Poselenie Moskovskij,61208.0,16295.0,33.06,41.18,48.7,76.7,5265591
20258,2014-06-27,38.0,17.0,8.0,1.0,12.0,25.0,,1.0,1988.0,123000,Kon'kovo,61208.0,16295.0,33.06,41.18,48.7,76.7,8000000
20267,2014-06-27,46.0,28.0,6.0,2.0,9.0,9.0,,2.0,1971.0,143661,Troickij okrug,61208.0,16295.0,33.06,41.18,48.7,76.7,4950000
20301,2014-06-27,32.0,19.0,6.0,1.0,2.0,5.0,2.0,2.0,1960.0,139322,Severnoe Izmajlovo,61208.0,16295.0,33.06,41.18,48.7,76.7,5800000
20294,2014-06-27,53.0,34.0,6.0,3.0,5.0,9.0,3.0,1.0,1970.0,76156,Nagatino-Sadovniki,61208.0,16295.0,33.06,41.18,48.7,76.7,2000000
20236,2014-06-27,64.0,63.0,1.0,2.0,10.0,10.0,,1.0,2014.0,9553,Poselenie Voskresenskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,6769315
20295,2014-06-27,64.0,34.0,11.0,2.0,15.0,18.0,4.0,1.0,2005.0,78616,Severnoe Butovo,61208.0,16295.0,33.06,41.18,48.7,76.7,13750000
20235,2014-06-27,35.0,18.0,9.0,1.0,9.0,12.0,2.0,5.0,1971.0,83369,Rjazanskij,61208.0,16295.0,33.06,41.18,48.7,76.7,5450000
20272,2014-06-27,67.0,66.0,1.0,2.0,8.0,17.0,1.0,1.0,2016.0,13890,Poselenie Sosenskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,7743461
20233,2014-06-27,36.0,19.0,7.0,1.0,13.0,17.0,2.0,1.0,2004.0,123280,Taganskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,7980000
20273,2014-06-27,38.0,19.0,8.0,1.0,6.0,16.0,2.0,1.0,1981.0,85956,Sokol'niki,61208.0,16295.0,33.06,41.18,48.7,76.7,7000000
20243,2014-06-27,40.0,24.0,5.0,2.0,2.0,5.0,2.0,2.0,1959.0,1100773,Ajeroport,61208.0,16295.0,33.06,41.18,48.7,76.7,1000000
20241,2014-06-27,49.0,31.0,8.0,2.0,11.0,14.0,3.0,1.0,1975.0,125111,Solncevo,61208.0,16295.0,33.06,41.18,48.7,76.7,6400000
20232,2014-06-27,55.0,34.0,6.0,2.0,4.0,5.0,2.0,2.0,1957.0,102590,Danilovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,9500000
20252,2014-06-27,61.0,31.0,12.0,2.0,2.0,17.0,3.0,1.0,2014.0,17790,Poselenie Vnukovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,3300000
20249,2014-06-27,30.0,18.0,5.0,1.0,6.0,9.0,2.0,2.0,1972.0,105663,Juzhnoe Tushino,61208.0,16295.0,33.06,41.18,48.7,76.7,5380000
20297,2014-06-27,43.0,31.0,5.0,2.0,2.0,5.0,2.0,2.0,1961.0,155427,Horoshevo-Mnevniki,61208.0,16295.0,33.06,41.18,48.7,76.7,7250000
20298,2014-06-27,86.0,56.0,9.0,3.0,2.0,12.0,3.0,1.0,1958.0,157010,Ivanovskoe,61208.0,16295.0,33.06,41.18,48.7,76.7,11400000
22914,2014-09-25,85.0,84.0,1.0,3.0,5.0,17.0,1.0,1.0,,17790,Poselenie Vnukovskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,9349748
22929,2014-09-25,37.0,36.0,1.0,1.0,2.0,16.0,1.0,1.0,2014.0,39873,Poselenie Shherbinka,61208.0,16165.3,34.52,43.26,51.41,76.7,3038922
22916,2014-09-25,43.0,26.0,6.0,2.0,1.0,5.0,2.0,5.0,1958.0,89467,Fili Davydkovo,61208.0,16165.3,34.52,43.26,51.41,76.7,7500000
22910,2014-09-25,48.0,24.0,10.0,2.0,10.0,10.0,3.0,2.0,2001.0,1452550,Bogorodskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,9000000
22909,2014-09-25,53.0,28.0,11.0,2.0,4.0,16.0,2.0,1.0,1981.0,26943,Mar'ina Roshha,61208.0,16165.3,34.52,43.26,51.41,76.7,10000000
22905,2014-09-25,82.0,48.0,11.0,3.0,10.0,14.0,3.0,1.0,1995.0,221709,Krjukovo,61208.0,16165.3,34.52,43.26,51.41,76.7,8000000
22898,2014-09-25,38.0,19.0,9.0,1.0,7.0,16.0,,5.0,1988.0,86206,Bibirevo,61208.0,16165.3,34.52,43.26,51.41,76.7,6300000
22927,2014-09-25,39.0,22.0,7.0,2.0,4.0,12.0,3.0,5.0,1969.0,61039,Ramenki,61208.0,16165.3,34.52,43.26,51.41,76.7,8500000
22930,2014-09-25,78.0,74.0,1.0,3.0,7.0,25.0,1.0,1.0,2015.0,247469,Nekrasovka,61208.0,16165.3,34.52,43.26,51.41,76.7,7263300
22907,2014-09-25,62.0,61.0,1.0,2.0,1.0,1.0,1.0,1.0,2014.0,116742,Tverskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,9818563
22906,2014-09-25,37.0,37.0,10.0,1.0,4.0,19.0,1.0,6.0,2015.0,39873,Poselenie Shherbinka,61208.0,16165.3,34.52,43.26,51.41,76.7,3181695
22933,2014-09-25,42.0,20.0,11.0,1.0,4.0,14.0,3.0,6.0,2007.0,32071,Staroe Krjukovo,61208.0,16165.3,34.52,43.26,51.41,76.7,5800000
22908,2014-09-25,51.0,51.0,5.0,3.0,2.0,5.0,2.0,2.0,1959.0,1362363,Akademicheskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,2000000
22923,2014-09-25,64.0,44.0,9.0,3.0,10.0,12.0,,1.0,1973.0,39873,Poselenie Shherbinka,61208.0,16165.3,34.52,43.26,51.41,76.7,7100000
22918,2014-09-25,45.0,29.0,6.0,2.0,5.0,9.0,3.0,1.0,1972.0,41504,Beskudnikovskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,7400000
22926,2014-09-25,57.0,38.0,6.0,3.0,2.0,9.0,2.0,1.0,1970.0,111874,Chertanovo Central'noe,61208.0,16165.3,34.52,43.26,51.41,76.7,1000000
22920,2014-09-25,78.0,43.0,13.0,3.0,3.0,17.0,,1.0,2013.0,60315,Severnoe Medvedkovo,61208.0,16165.3,34.52,43.26,51.41,76.7,15500000
22934,2014-09-25,43.0,27.0,5.0,2.0,1.0,9.0,3.0,1.0,1970.0,125354,Chertanovo Severnoe,61208.0,16165.3,34.52,43.26,51.41,76.7,6800000
22901,2014-09-25,56.0,34.0,9.0,2.0,4.0,8.0,2.0,2.0,1957.0,106445,Gagarinskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,13000000
22915,2014-09-25,96.0,71.0,9.0,4.0,5.0,5.0,3.0,2.0,1958.0,57999,Presnenskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,24500000
22925,2014-09-25,61.0,61.0,1.0,2.0,14.0,17.0,1.0,4.0,2014.0,17790,Poselenie Vnukovskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,6951195
22922,2014-09-25,30.0,30.0,10.0,1.0,3.0,22.0,3.0,4.0,2015.0,21155,Mitino,61208.0,16165.3,34.52,43.26,51.41,76.7,5045000
22912,2014-09-25,54.0,32.0,9.0,2.0,11.0,16.0,3.0,1.0,2002.0,102618,Juzhnoe Butovo,61208.0,16165.3,34.52,43.26,51.41,76.7,9300000
22903,2014-09-25,48.0,48.0,0.0,2.0,3.0,3.0,1.0,6.0,2016.0,7341,Poselenie Moskovskij,61208.0,16165.3,34.52,43.26,51.41,76.7,5323512
22917,2014-09-25,39.0,38.0,1.0,1.0,22.0,25.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16165.3,34.52,43.26,51.41,76.7,4740000
22924,2014-09-25,76.0,40.0,10.0,3.0,22.0,22.0,1.0,2.0,2015.0,21155,Mitino,61208.0,16165.3,34.52,43.26,51.41,76.7,12408375
21311,2014-08-06,62.0,62.0,10.0,2.0,23.0,24.0,1.0,1.0,2014.0,17790,Poselenie Vnukovskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,7551312
21323,2014-08-06,48.0,32.0,8.0,2.0,5.0,8.0,3.0,2.0,1960.0,85083,Sokolinaja Gora,61208.0,16134.39,34.83,43.11,52.81,76.7,8400000
21322,2014-08-06,34.0,19.0,6.0,1.0,3.0,12.0,3.0,5.0,1975.0,83369,Rjazanskij,61208.0,16134.39,34.83,43.11,52.81,76.7,5400000
21318,2014-08-06,38.0,12.0,5.0,2.0,6.0,13.0,2.0,2.0,1964.0,106445,Gagarinskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,8900000
21333,2014-08-06,71.0,42.0,11.0,2.0,8.0,17.0,2.0,1.0,2004.0,142462,Mozhajskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,11200000
21327,2014-08-06,45.0,44.0,5.0,2.0,4.0,5.0,3.0,2.0,1961.0,1362363,Akademicheskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,8200000
21320,2014-08-06,41.0,19.0,8.0,1.0,17.0,17.0,3.0,1.0,2010.0,83844,Obruchevskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,3000000
21321,2014-08-06,38.0,22.0,7.0,2.0,3.0,9.0,2.0,5.0,1964.0,57405,Preobrazhenskoe,61208.0,16134.39,34.83,43.11,52.81,76.7,6350000
21308,2014-08-06,24.0,13.0,6.0,1.0,9.0,9.0,2.0,1.0,1974.0,112804,Filevskij Park,61208.0,16134.39,34.83,43.11,52.81,76.7,5490000
21312,2014-08-06,79.0,51.0,8.0,4.0,2.0,12.0,2.0,1.0,1980.0,85956,Sokol'niki,61208.0,16134.39,34.83,43.11,52.81,76.7,12800000
