id,full_sq,life_sq,kitch_sq,num_room,floor,max_floor,state,material,build_year,full_all,sub_area,salary,fixed_basket,rent_price_1room_eco,rent_price_2room_eco,rent_price_3room_eco,average_life_exp,price_doc
22395,65.0,34.0,13.0,2.0,15.0,17.0,3.0,1.0,2001.0,21155,Mitino,61208.0,16165.3,34.52,43.26,51.41,76.7,12000000
22384,93.0,58.0,11.0,3.0,6.0,6.0,2.0,2.0,1940.0,91100,Donskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,22500000
22398,80.0,40.0,11.0,3.0,4.0,17.0,3.0,1.0,2004.0,143661,Troickij okrug,61208.0,16165.3,34.52,43.26,51.41,76.7,8600000
22397,69.0,49.0,8.0,3.0,7.0,7.0,3.0,2.0,1960.0,142462,Mozhajskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,3000000
22408,44.0,43.0,1.0,1.0,14.0,18.0,1.0,6.0,2012.0,7341,Poselenie Moskovskij,61208.0,16165.3,34.52,43.26,51.41,76.7,5512400
22393,49.0,31.0,9.0,2.0,9.0,12.0,2.0,1.0,1966.0,57107,Timirjazevskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,7600000
22401,65.0,40.0,7.0,3.0,2.0,5.0,2.0,2.0,1958.0,78810,Koptevo,61208.0,16165.3,34.52,43.26,51.41,76.7,10200000
22391,50.0,34.0,5.0,3.0,7.0,9.0,2.0,1.0,1967.0,31167,Kuz'minki,61208.0,16165.3,34.52,43.26,51.41,76.7,5400000
22387,72.0,72.0,1.0,2.0,11.0,24.0,1.0,1.0,2014.0,57999,Presnenskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,21468610
22385,76.0,46.0,9.0,3.0,8.0,27.0,3.0,6.0,2006.0,155427,Horoshevo-Mnevniki,61208.0,16165.3,34.52,43.26,51.41,76.7,17350000
22381,38.0,19.0,7.0,1.0,11.0,13.0,3.0,1.0,2008.0,37807,Savelki,61208.0,16165.3,34.52,43.26,51.41,76.7,1000000
22402,44.0,20.0,10.0,1.0,7.0,12.0,3.0,6.0,2002.0,85083,Sokolinaja Gora,61208.0,16165.3,34.52,43.26,51.41,76.7,7000000
22396,70.0,47.0,7.0,3.0,3.0,5.0,3.0,2.0,1929.0,57999,Presnenskoe,61208.0,16165.3,34.52,43.26,51.41,76.7,16000000
22399,32.0,20.0,5.0,1.0,4.0,5.0,4.0,1.0,1963.0,31167,Kuz'minki,61208.0,16165.3,34.52,43.26,51.41,76.7,5800000
22380,45.0,30.0,5.0,2.0,2.0,5.0,2.0,1.0,1963.0,31167,Kuz'minki,61208.0,16165.3,34.52,43.26,51.41,76.7,6650000
22382,40.0,38.0,1.0,1.0,17.0,17.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16165.3,34.52,43.26,51.41,76.7,4800000
22383,36.0,19.0,9.0,1.0,7.0,16.0,3.0,5.0,1984.0,1318695,Vyhino-Zhulebino,61208.0,16165.3,34.52,43.26,51.41,76.7,6000000
22388,56.0,55.0,1.0,2.0,19.0,19.0,1.0,1.0,2016.0,76284,Nagatinskij Zaton,61208.0,16165.3,34.52,43.26,51.41,76.7,9159212
16757,43.0,29.0,5.0,2.0,5.0,5.0,3.0,2.0,1960.0,57999,Presnenskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,9200000
16752,37.0,22.0,7.0,2.0,2.0,9.0,2.0,5.0,1964.0,36154,Perovo,61208.0,15916.88,33.26,41.91,49.75,76.7,7300000
16754,59.0,42.0,5.0,3.0,7.0,9.0,2.0,1.0,1972.0,81980,Jaroslavskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,4750000
16771,39.0,21.0,8.0,1.0,3.0,12.0,2.0,1.0,1977.0,157010,Ivanovskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,6250000
16749,43.0,28.0,5.0,2.0,5.0,5.0,2.0,1.0,1972.0,122862,Izmajlovo,61208.0,15916.88,33.26,41.91,49.75,76.7,4840000
16768,106.0,87.0,15.0,1.0,24.0,30.0,2.0,4.0,2004.0,57107,Timirjazevskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,28500000
16779,44.0,16.0,12.0,1.0,1.0,1.0,1.0,1.0,2014.0,9553,Poselenie Voskresenskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,4899960
16758,37.0,37.0,0.0,1.0,8.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,4525120
16734,59.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,2014.0,143661,Troickij okrug,61208.0,15916.88,33.26,41.91,49.75,76.7,5039340
16733,72.0,35.0,12.0,3.0,17.0,17.0,3.0,6.0,2000.0,143661,Troickij okrug,61208.0,15916.88,33.26,41.91,49.75,76.7,6700000
16730,80.0,39.0,18.0,2.0,6.0,28.0,1.0,4.0,2011.0,156377,Strogino,61208.0,15916.88,33.26,41.91,49.75,76.7,9500000
16759,113.0,59.0,13.0,3.0,2.0,17.0,3.0,4.0,2011.0,61039,Ramenki,61208.0,15916.88,33.26,41.91,49.75,76.7,29937000
16747,98.0,63.0,11.0,4.0,3.0,12.0,3.0,1.0,2002.0,102618,Juzhnoe Butovo,61208.0,15916.88,33.26,41.91,49.75,76.7,12300000
16781,84.0,49.0,11.0,3.0,11.0,23.0,2.0,1.0,2007.0,83369,Rjazanskij,61208.0,15916.88,33.26,41.91,49.75,76.7,10000000
16780,32.0,18.0,6.0,1.0,9.0,9.0,2.0,1.0,1968.0,12327,Gol'janovo,61208.0,15916.88,33.26,41.91,49.75,76.7,5000000
16776,52.0,30.0,8.0,2.0,10.0,12.0,3.0,1.0,1985.0,105663,Juzhnoe Tushino,61208.0,15916.88,33.26,41.91,49.75,76.7,9800000
16731,39.0,19.0,8.0,1.0,7.0,10.0,3.0,1.0,1995.0,165727,Mar'ino,61208.0,15916.88,33.26,41.91,49.75,76.7,6650000
16784,32.0,18.0,6.0,1.0,7.0,9.0,2.0,1.0,1969.0,1318695,Vyhino-Zhulebino,61208.0,15916.88,33.26,41.91,49.75,76.7,4600000
16756,38.0,23.0,7.0,2.0,9.0,9.0,3.0,5.0,1965.0,83369,Rjazanskij,61208.0,15916.88,33.26,41.91,49.75,76.7,5000000
16736,70.0,48.0,7.0,3.0,5.0,5.0,2.0,2.0,1956.0,122862,Izmajlovo,61208.0,15916.88,33.26,41.91,49.75,76.7,12000000
16740,39.0,19.0,7.0,1.0,6.0,12.0,2.0,1.0,2001.0,165727,Mar'ino,61208.0,15916.88,33.26,41.91,49.75,76.7,1000000
16746,303.0,303.0,0.0,6.0,32.0,32.0,2.0,1.0,2013.0,83844,Obruchevskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,54212936
16764,53.0,32.0,9.0,2.0,11.0,16.0,3.0,1.0,2003.0,102618,Juzhnoe Butovo,61208.0,15916.88,33.26,41.91,49.75,76.7,1000000
16786,40.0,38.0,1.0,1.0,11.0,12.0,2.0,1.0,2014.0,2942,Poselenie Filimonkovskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,3801618
16783,52.0,51.0,1.0,2.0,16.0,17.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,5961729
16777,76.0,51.0,10.0,3.0,7.0,9.0,1.0,1.0,1995.0,21155,Mitino,61208.0,15916.88,33.26,41.91,49.75,76.7,11000000
16755,45.0,30.0,5.0,2.0,3.0,5.0,2.0,2.0,1960.0,1100773,Ajeroport,61208.0,15916.88,33.26,41.91,49.75,76.7,9350000
16774,88.0,47.0,16.0,3.0,22.0,24.0,3.0,1.0,2007.0,102726,Jakimanka,61208.0,15916.88,33.26,41.91,49.75,76.7,18900000
16785,49.0,34.0,6.0,2.0,1.0,9.0,3.0,1.0,1975.0,90114,Teplyj Stan,61208.0,15916.88,33.26,41.91,49.75,76.7,7400000
16742,89.0,53.0,15.0,3.0,4.0,4.0,3.0,2.0,2005.0,7122,Poselenie Rjazanovskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,5200000
16748,32.0,18.0,6.0,1.0,1.0,9.0,2.0,1.0,1974.0,90114,Teplyj Stan,61208.0,15916.88,33.26,41.91,49.75,76.7,5170000
16775,36.0,20.0,5.0,1.0,8.0,9.0,2.0,2.0,1975.0,102590,Danilovskoe,61208.0,15916.88,33.26,41.91,49.75,76.7,7650000
16778,53.0,52.0,1.0,2.0,2.0,4.0,2.0,6.0,1982.0,77878,Orehovo-Borisovo Severnoe,61208.0,15916.88,33.26,41.91,49.75,76.7,3978103
16760,72.0,43.0,9.0,3.0,17.0,17.0,1.0,1.0,1985.0,85721,Brateevo,61208.0,15916.88,33.26,41.91,49.75,76.7,5200000
18509,39.0,23.0,6.0,2.0,8.0,12.0,3.0,5.0,1964.0,57999,Presnenskoe,61208.0,16205.25,32.87,41.17,50.24,76.7,9500000
18527,133.0,79.0,14.0,4.0,5.0,18.0,1.0,6.0,2012.0,73007,Begovoe,61208.0,16205.25,32.87,41.17,50.24,76.7,7000000
18507,52.0,30.0,8.0,2.0,11.0,17.0,3.0,1.0,1990.0,55125,Babushkinskoe,61208.0,16205.25,32.87,41.17,50.24,76.7,6500000
18492,60.0,28.0,12.0,2.0,5.0,9.0,3.0,1.0,1969.0,37807,Savelki,61208.0,16205.25,32.87,41.17,50.24,76.7,6600000
18522,99.0,52.0,10.0,3.0,17.0,23.0,4.0,1.0,2011.0,125111,Solncevo,61208.0,16205.25,32.87,41.17,50.24,76.7,14000000
18496,44.0,28.0,6.0,2.0,3.0,9.0,1.0,1.0,1978.0,64931,Vostochnoe Degunino,61208.0,16205.25,32.87,41.17,50.24,76.7,7000000
18531,37.0,18.0,10.0,1.0,13.0,22.0,2.0,1.0,2001.0,165727,Mar'ino,61208.0,16205.25,32.87,41.17,50.24,76.7,7150000
18520,36.0,36.0,1.0,1.0,1.0,1.0,1.0,6.0,2014.0,156377,Strogino,61208.0,16205.25,32.87,41.17,50.24,76.7,7741230
18510,62.0,58.0,1.0,2.0,7.0,17.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16205.25,32.87,41.17,50.24,76.7,6085800
18534,49.0,34.0,6.0,3.0,3.0,9.0,2.0,1.0,1969.0,1318695,Vyhino-Zhulebino,61208.0,16205.25,32.87,41.17,50.24,76.7,6800000
18493,73.0,36.0,11.0,2.0,5.0,16.0,3.0,1.0,2001.0,123000,Kon'kovo,61208.0,16205.25,32.87,41.17,50.24,76.7,15500000
18521,38.0,18.0,9.0,1.0,2.0,14.0,3.0,2.0,1967.0,106445,Gagarinskoe,61208.0,16205.25,32.87,41.17,50.24,76.7,9200000
18484,76.0,45.0,10.0,3.0,16.0,16.0,2.0,1.0,1980.0,165727,Mar'ino,61208.0,16205.25,32.87,41.17,50.24,76.7,11000000
18513,45.0,45.0,1.0,1.0,4.0,22.0,1.0,6.0,2017.0,61039,Ramenki,61208.0,16205.25,32.87,41.17,50.24,76.7,7828380
18518,32.0,21.0,5.0,1.0,8.0,9.0,3.0,5.0,1965.0,79576,Losinoostrovskoe,61208.0,16205.25,32.87,41.17,50.24,76.7,5700000
18515,32.0,18.0,6.0,1.0,10.0,12.0,2.0,1.0,1980.0,165727,Mar'ino,61208.0,16205.25,32.87,41.17,50.24,76.7,4850000
18495,31.0,18.0,5.0,1.0,3.0,5.0,3.0,2.0,1961.0,139322,Severnoe Izmajlovo,61208.0,16205.25,32.87,41.17,50.24,76.7,5200000
18525,54.0,33.0,7.0,2.0,4.0,5.0,2.0,2.0,1958.0,89971,Ljublino,61208.0,16205.25,32.87,41.17,50.24,76.7,2000000
18529,51.0,50.0,1.0,2.0,2.0,17.0,1.0,1.0,2015.0,2942,Poselenie Filimonkovskoe,61208.0,16205.25,32.87,41.17,50.24,76.7,3498632
18481,38.0,15.0,9.0,1.0,3.0,16.0,1.0,1.0,2013.0,85083,Sokolinaja Gora,61208.0,16205.25,32.87,41.17,50.24,76.7,6564000
18482,103.0,61.0,12.0,3.0,13.0,16.0,1.0,6.0,2013.0,105663,Juzhnoe Tushino,61208.0,16205.25,32.87,41.17,50.24,76.7,9725000
18523,39.0,20.0,8.0,1.0,13.0,14.0,2.0,1.0,1986.0,77878,Orehovo-Borisovo Severnoe,61208.0,16205.25,32.87,41.17,50.24,76.7,2000000
18491,80.0,48.0,8.0,3.0,3.0,9.0,3.0,1.0,1998.0,102618,Juzhnoe Butovo,61208.0,16205.25,32.87,41.17,50.24,76.7,11700000
18528,275.0,232.0,26.0,5.0,11.0,37.0,1.0,6.0,2009.0,166803,Shhukino,61208.0,16205.25,32.87,41.17,50.24,76.7,15919294
18535,100.0,63.0,9.0,4.0,22.0,22.0,3.0,1.0,1994.0,21155,Mitino,61208.0,16205.25,32.87,41.17,50.24,76.7,14600000
18532,30.0,17.0,5.0,1.0,8.0,9.0,3.0,2.0,1968.0,57405,Preobrazhenskoe,61208.0,16205.25,32.87,41.17,50.24,76.7,1150000
18501,78.0,43.0,12.0,3.0,7.0,17.0,3.0,1.0,2003.0,81887,Hovrino,61208.0,16205.25,32.87,41.17,50.24,76.7,13500000
18503,38.0,18.0,9.0,1.0,8.0,25.0,2.0,6.0,2002.0,123280,Taganskoe,61208.0,16205.25,32.87,41.17,50.24,76.7,8800000
18483,74.0,39.0,12.0,2.0,3.0,30.0,1.0,4.0,2010.0,76670,Zjuzino,61208.0,16205.25,32.87,41.17,50.24,76.7,14962709
18530,43.0,40.0,1.0,1.0,18.0,20.0,1.0,1.0,2014.0,21155,Mitino,61208.0,16205.25,32.87,41.17,50.24,76.7,8103000
18500,37.0,18.0,8.0,1.0,9.0,16.0,3.0,1.0,1999.0,89971,Ljublino,61208.0,16205.25,32.87,41.17,50.24,76.7,6000000
18498,31.0,17.0,5.0,1.0,2.0,5.0,2.0,1.0,1966.0,53786,Severnoe Tushino,61208.0,16205.25,32.87,41.17,50.24,76.7,5300000
18508,78.0,52.0,8.0,3.0,6.0,12.0,3.0,1.0,1984.0,83844,Obruchevskoe,61208.0,16205.25,32.87,41.17,50.24,76.7,16250000
18499,40.0,38.0,1.0,1.0,9.0,17.0,1.0,1.0,2014.0,247469,Nekrasovka,61208.0,16205.25,32.87,41.17,50.24,76.7,4400000
18519,60.0,33.0,10.0,2.0,3.0,17.0,2.0,1.0,1983.0,61396,Otradnoe,61208.0,16205.25,32.87,41.17,50.24,76.7,10850000
18494,34.0,20.0,6.0,1.0,9.0,9.0,2.0,2.0,1966.0,118945,Vostochnoe Izmajlovo,61208.0,16205.25,32.87,41.17,50.24,76.7,5300000
18490,44.0,27.0,6.0,2.0,1.0,9.0,2.0,1.0,1975.0,55125,Babushkinskoe,61208.0,16205.25,32.87,41.17,50.24,76.7,6300000
18516,73.0,43.0,10.0,3.0,8.0,23.0,3.0,1.0,1984.0,118843,Prospekt Vernadskogo,61208.0,16205.25,32.87,41.17,50.24,76.7,15400000
18517,44.0,28.0,5.0,2.0,9.0,9.0,2.0,1.0,1973.0,157010,Ivanovskoe,61208.0,16205.25,32.87,41.17,50.24,76.7,3000000
11218,77.0,76.0,1.0,3.0,3.0,25.0,1.0,1.0,2012.0,7341,Poselenie Moskovskij,55485.2,15285.65,34.52,41.96,48.28,76.37,7071250
11216,64.0,63.0,1.0,2.0,4.0,17.0,1.0,1.0,2013.0,7341,Poselenie Moskovskij,55485.2,15285.65,34.52,41.96,48.28,76.37,5511552
11205,79.0,41.0,0.0,3.0,8.0,8.0,1.0,4.0,2014.0,9553,Poselenie Voskresenskoe,55485.2,15285.65,34.52,41.96,48.28,76.37,8136480
11202,45.0,28.0,6.0,2.0,8.0,9.0,2.0,1.0,1968.0,111023,Ochakovo-Matveevskoe,55485.2,15285.65,34.52,41.96,48.28,76.37,6800000
11208,63.0,45.0,7.0,3.0,3.0,12.0,3.0,1.0,1973.0,1716730,Birjulevo Vostochnoe,55485.2,15285.65,34.52,41.96,48.28,76.37,7550000
11224,38.0,22.0,6.0,2.0,12.0,12.0,3.0,1.0,1966.0,57405,Preobrazhenskoe,55485.2,15285.65,34.52,41.96,48.28,76.37,6500000
11228,30.0,18.0,5.0,1.0,5.0,9.0,3.0,2.0,1964.0,102590,Danilovskoe,55485.2,15285.65,34.52,41.96,48.28,76.37,6950000
11223,36.0,21.0,6.0,1.0,8.0,9.0,2.0,1.0,1973.0,90114,Teplyj Stan,55485.2,15285.65,34.52,41.96,48.28,76.37,5900000
11204,32.0,18.0,6.0,1.0,9.0,9.0,2.0,1.0,1974.0,86206,Bibirevo,55485.2,15285.65,34.52,41.96,48.28,76.37,5990000
11209,43.0,24.0,8.0,2.0,13.0,16.0,2.0,1.0,1997.0,78810,Koptevo,55485.2,15285.65,34.52,41.96,48.28,76.37,8000000
11212,46.0,29.0,5.0,2.0,2.0,5.0,3.0,1.0,1964.0,145576,Caricyno,55485.2,15285.65,34.52,41.96,48.28,76.37,7150000
11226,76.0,45.0,10.0,3.0,14.0,17.0,3.0,1.0,1998.0,83844,Obruchevskoe,55485.2,15285.65,34.52,41.96,48.28,76.37,16700000
11203,39.0,20.0,8.0,1.0,4.0,17.0,2.0,1.0,1986.0,85721,Brateevo,55485.2,15285.65,34.52,41.96,48.28,76.37,2000000
11206,32.0,18.0,6.0,1.0,3.0,9.0,3.0,1.0,1968.0,76284,Nagatinskij Zaton,55485.2,15285.65,34.52,41.96,48.28,76.37,6600000
11222,35.0,14.0,10.0,1.0,18.0,22.0,2.0,1.0,2001.0,130229,Moskvorech'e-Saburovo,55485.2,15285.65,34.52,41.96,48.28,76.37,6800000
11210,63.0,33.0,12.0,2.0,6.0,17.0,3.0,1.0,2008.0,7341,Poselenie Moskovskij,55485.2,15285.65,34.52,41.96,48.28,76.37,3445000
11227,51.0,51.0,1.0,2.0,2.0,17.0,1.0,1.0,2013.0,247469,Nekrasovka,55485.2,15285.65,34.52,41.96,48.28,76.37,5516390
11217,37.0,19.0,8.0,1.0,1.0,17.0,2.0,1.0,1993.0,123000,Kon'kovo,55485.2,15285.65,34.52,41.96,48.28,76.37,5000000
11221,38.0,19.0,8.0,1.0,15.0,17.0,3.0,1.0,1992.0,78616,Severnoe Butovo,55485.2,15285.65,34.52,41.96,48.28,76.37,6100000
26244,109.0,50.0,24.0,2.0,5.0,40.0,1.0,4.0,2012.0,1362363,Akademicheskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,22630000
26247,63.0,30.0,12.0,2.0,4.0,4.0,1.0,1.0,2015.0,9553,Poselenie Voskresenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6570520
26262,35.0,18.0,8.0,1.0,3.0,4.0,2.0,2.0,1958.0,142462,Mozhajskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5900000
26285,54.0,32.0,9.0,2.0,13.0,14.0,3.0,1.0,1997.0,1318695,Vyhino-Zhulebino,61208.0,16910.54,34.33,42.64,49.89,76.7,8600000
26232,36.0,22.0,7.0,2.0,6.0,9.0,3.0,2.0,1963.0,105663,Juzhnoe Tushino,61208.0,16910.54,34.33,42.64,49.89,76.7,6700000
26260,38.0,18.0,9.0,1.0,12.0,15.0,2.0,1.0,1998.0,41504,Beskudnikovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5000000
26269,45.0,29.0,6.0,2.0,4.0,9.0,3.0,1.0,1975.0,1318695,Vyhino-Zhulebino,61208.0,16910.54,34.33,42.64,49.89,76.7,7100000
26225,27.0,26.0,1.0,1.0,10.0,22.0,1.0,4.0,2015.0,2942,Poselenie Filimonkovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,2422315
26252,31.0,17.0,5.0,1.0,3.0,5.0,2.0,2.0,1961.0,85083,Sokolinaja Gora,61208.0,16910.54,34.33,42.64,49.89,76.7,6600000
26253,82.0,60.0,8.0,4.0,5.0,14.0,3.0,1.0,2000.0,36154,Perovo,61208.0,16910.54,34.33,42.64,49.89,76.7,16500000
26228,38.0,37.0,1.0,1.0,5.0,22.0,1.0,4.0,2014.0,76284,Nagatinskij Zaton,61208.0,16910.54,34.33,42.64,49.89,76.7,7225647
26263,38.0,22.0,6.0,1.0,2.0,12.0,2.0,5.0,1965.0,76670,Zjuzino,61208.0,16910.54,34.33,42.64,49.89,76.7,6800000
26256,38.0,20.0,8.0,1.0,5.0,12.0,3.0,1.0,2003.0,36154,Perovo,61208.0,16910.54,34.33,42.64,49.89,76.7,7600000
26275,76.0,46.0,10.0,3.0,7.0,17.0,3.0,1.0,1990.0,165727,Mar'ino,61208.0,16910.54,34.33,42.64,49.89,76.7,3000000
26233,43.0,31.0,6.0,2.0,1.0,5.0,2.0,1.0,1961.0,122862,Izmajlovo,61208.0,16910.54,34.33,42.64,49.89,76.7,6500000
26291,59.0,34.0,10.0,2.0,5.0,17.0,1.0,1.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6655704
26234,82.0,52.0,12.0,3.0,1.0,7.0,3.0,1.0,1996.0,94561,Novokosino,61208.0,16910.54,34.33,42.64,49.89,76.7,9300000
26243,74.0,40.0,10.0,3.0,2.0,12.0,3.0,1.0,1998.0,85721,Brateevo,61208.0,16910.54,34.33,42.64,49.89,76.7,11700000
26250,113.0,113.0,0.0,3.0,3.0,17.0,1.0,1.0,2015.0,111023,Ochakovo-Matveevskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,14262658
26257,56.0,29.0,8.0,2.0,5.0,16.0,3.0,4.0,2005.0,1362363,Akademicheskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,12500000
26254,43.0,29.0,5.0,2.0,3.0,5.0,2.0,2.0,1960.0,73148,Vojkovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,8500000
26290,75.0,42.0,10.0,3.0,2.0,9.0,2.0,1.0,2006.0,31167,Kuz'minki,61208.0,16910.54,34.33,42.64,49.89,76.7,13300000
26258,40.0,40.0,40.0,1.0,11.0,11.0,1.0,1.0,2014.0,39873,Poselenie Shherbinka,61208.0,16910.54,34.33,42.64,49.89,76.7,4076674
26236,57.0,56.0,1.0,2.0,1.0,1.0,1.0,1.0,2014.0,21155,Mitino,61208.0,16910.54,34.33,42.64,49.89,76.7,11091840
26245,61.0,39.0,5.0,2.0,2.0,6.0,2.0,2.0,1927.0,28179,Basmannoe,61208.0,16910.54,34.33,42.64,49.89,76.7,15000000
26268,65.0,43.0,7.0,3.0,4.0,12.0,2.0,1.0,1974.0,57107,Timirjazevskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,10800000
26287,42.0,27.0,5.0,2.0,2.0,5.0,2.0,1.0,1965.0,72131,Novogireevo,61208.0,16910.54,34.33,42.64,49.89,76.7,7700000
26231,81.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,2015.0,7341,Poselenie Moskovskij,61208.0,16910.54,34.33,42.64,49.89,76.7,8792939
26274,84.0,84.0,1.0,3.0,13.0,20.0,1.0,1.0,2015.0,17790,Poselenie Vnukovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,10745214
26239,34.0,16.0,18.0,1.0,2.0,17.0,1.0,2.0,2016.0,21819,Poselenie Desjonovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,3281884
26229,45.0,32.0,5.0,2.0,4.0,9.0,3.0,5.0,1963.0,175518,Rostokino,61208.0,16910.54,34.33,42.64,49.89,76.7,7500000
26235,95.0,65.0,11.0,4.0,3.0,7.0,2.0,1.0,1996.0,1318695,Vyhino-Zhulebino,61208.0,16910.54,34.33,42.64,49.89,76.7,14500000
26289,75.0,44.0,10.0,3.0,2.0,16.0,3.0,1.0,1981.0,61039,Ramenki,61208.0,16910.54,34.33,42.64,49.89,76.7,12700000
26248,32.0,18.0,6.0,1.0,8.0,9.0,3.0,1.0,1971.0,1716730,Birjulevo Vostochnoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5000000
26259,49.0,21.0,10.0,1.0,11.0,19.0,3.0,1.0,2008.0,111874,Chertanovo Central'noe,61208.0,16910.54,34.33,42.64,49.89,76.7,6000000
26241,56.0,37.0,6.0,3.0,2.0,5.0,3.0,1.0,1964.0,145576,Caricyno,61208.0,16910.54,34.33,42.64,49.89,76.7,8200000
26237,44.0,28.0,5.0,2.0,4.0,5.0,3.0,1.0,1965.0,145576,Caricyno,61208.0,16910.54,34.33,42.64,49.89,76.7,6800000
26273,34.0,33.0,1.0,1.0,3.0,16.0,1.0,1.0,2015.0,8384,Poselenie Novofedorovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,2394300
26226,59.0,44.0,6.0,3.0,8.0,9.0,3.0,1.0,1970.0,104410,Veshnjaki,61208.0,16910.54,34.33,42.64,49.89,76.7,5700000
26276,54.0,31.0,8.0,2.0,10.0,14.0,2.0,1.0,1996.0,165727,Mar'ino,61208.0,16910.54,34.33,42.64,49.89,76.7,9130000
26270,41.0,27.0,5.0,2.0,1.0,5.0,3.0,1.0,1967.0,89971,Ljublino,61208.0,16910.54,34.33,42.64,49.89,76.7,5950000
25647,39.0,22.0,6.0,2.0,2.0,12.0,2.0,5.0,1974.0,111023,Ochakovo-Matveevskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,7200000
25667,51.0,51.0,1.0,2.0,3.0,17.0,1.0,1.0,2014.0,116742,Tverskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6192373
25694,38.0,19.0,8.0,1.0,15.0,17.0,3.0,1.0,1996.0,85721,Brateevo,61208.0,16910.54,34.33,42.64,49.89,76.7,6500000
25638,40.0,14.0,10.0,1.0,7.0,17.0,1.0,6.0,2016.0,178473,Pokrovskoe Streshnevo,61208.0,16910.54,34.33,42.64,49.89,76.7,8916432
25625,39.0,18.0,8.0,1.0,13.0,17.0,3.0,1.0,2004.0,12327,Gol'janovo,61208.0,16910.54,34.33,42.64,49.89,76.7,6900000
25668,74.0,45.0,10.0,3.0,13.0,16.0,3.0,1.0,1981.0,111874,Chertanovo Central'noe,61208.0,16910.54,34.33,42.64,49.89,76.7,11600000
25613,36.0,19.0,10.0,1.0,6.0,12.0,2.0,1.0,1971.0,111023,Ochakovo-Matveevskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,2500000
25659,44.0,28.0,6.0,2.0,1.0,5.0,2.0,5.0,1959.0,155427,Horoshevo-Mnevniki,61208.0,16910.54,34.33,42.64,49.89,76.7,6700000
25692,54.0,32.0,9.0,2.0,6.0,17.0,3.0,1.0,1983.0,1716730,Birjulevo Vostochnoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6950000
25688,44.0,30.0,5.0,2.0,2.0,5.0,3.0,1.0,1964.0,145576,Caricyno,61208.0,16910.54,34.33,42.64,49.89,76.7,1000000
25674,47.0,30.0,7.0,2.0,6.0,9.0,2.0,2.0,1967.0,130229,Moskvorech'e-Saburovo,61208.0,16910.54,34.33,42.64,49.89,76.7,8500000
25680,64.0,44.0,6.0,3.0,2.0,9.0,2.0,1.0,1968.0,85083,Sokolinaja Gora,61208.0,16910.54,34.33,42.64,49.89,76.7,10250000
25679,53.0,30.0,8.0,2.0,6.0,12.0,2.0,1.0,1983.0,60315,Severnoe Medvedkovo,61208.0,16910.54,34.33,42.64,49.89,76.7,9100000
25685,75.0,42.0,10.0,3.0,12.0,22.0,3.0,1.0,2007.0,1452550,Bogorodskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,15250000
25632,49.0,49.0,0.0,1.0,2.0,2.0,1.0,6.0,2015.0,13890,Poselenie Sosenskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,5233410
25639,64.0,63.0,1.0,2.0,4.0,17.0,1.0,1.0,2016.0,17790,Poselenie Vnukovskoe,61208.0,16910.54,34.33,42.64,49.89,76.7,6663536
25617,82.0,82.0,1.0,1.0,1.0,1.0,1.0,1.0,2015.0,96959,Levoberezhnoe,61208.0,16910.54,34.33,42.64,49.89,76.7,13210050
